訂單編號,產品料號,目標數量,最早開始時間,交期,優先度,orderBomKey,已逾期天數
000001697935-7_0_1,ZSS1135123M,10,2022/1/15 00:00,2022/1/25 00:00,1,FRR0024012RR01EDIAB_20220618_2_MRR0024201,10
000001705022-1_0_0,ZEN1120125M,1,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-2_0_0,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-2_0_1,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-2_0_2,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-2_0_3,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-2_0_4,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-2_0_5,ZEN1120125M,11,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001705022-3_0_0,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001709141-1_0_0,ZEN1120125M,12,2022/1/15 00:00,2022/1/24 00:00,3,FDM0028011DM02EDIAB_20220521_2_MDM0019401,9
000001689762-2_0_0,ZIP1128124M,6,2022/1/15 00:00,2022/1/23 00:00,4,FHO0017013UD01EDIAN_20220430_2_MHO0017301,8
000001691605-1_0_0,ZCM1153124M,3,2022/1/15 00:00,2022/1/23 00:00,4,FBL0044011BL01EDIAM_20220507_2_MBL0042301,8
000001693824-1_0_0,ZIP1128124M,10,2022/1/15 00:00,2022/1/23 00:00,4,FHO0017013UD01EDIAN_20220430_2_MHO0017301,8
000001693824-2_0_0,ZIP1128124M,2,2022/1/15 00:00,2022/1/23 00:00,4,FHO0019012UD01EDIAN_20220430_2_MHO0017301,8
000001707220-5_0_0,ZEN1129125M,8,2022/1/15 00:00,2022/1/23 00:00,3,FDM0018014DM02EDIAB_20220514_2_MDM0018401,8
000001707220-6_0_0,ZEN1129125M,9,2022/1/15 00:00,2022/1/23 00:00,3,FDM0018014DM02EDIAB_20220514_2_MDM0018401,8
000001707220-7_0_0,ZEN1129125M,3,2022/1/15 00:00,2022/1/23 00:00,3,FDM0018014DM02EDIAB_20220514_2_MDM0018401,8
000001710110-3_0_0,ZIP1129123M,12,2022/1/15 00:00,2022/1/23 00:00,4,FHO0018012UD01EDIAN_20220430_2_MHO0018201,8
000001710110-3_0_1,ZIP1129123M,4,2022/1/15 00:00,2022/1/23 00:00,4,FHO0018012UD01EDIAN_20220430_2_MHO0018201,8
000001710110-4_0_0,ZIP1129123M,2,2022/1/15 00:00,2022/1/23 00:00,4,FHO0020011UD01EDIAN_20220430_2_MHO0018201,8
000001710110-5_0_0,ZIP1129123M,12,2022/1/15 00:00,2022/1/23 00:00,4,FHO0020011UD01EDIAN_20220430_2_MHO0018201,8
000001710110-5_0_1,ZIP1129123M,2,2022/1/15 00:00,2022/1/23 00:00,4,FHO0020011UD01EDIAN_20220430_2_MHO0018201,8
000001710077-3_0_0,ZCM1123127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0020013BL01EDIAM_20220521_2_MBL0012601,8
000001710077-3_0_1,ZCM1123127M,3,2022/1/15 00:00,2022/1/23 00:00,3,FBL0020013BL01EDIAM_20220528_2_MBL0012601,8
000001711599-3_0_0,ZQI1120127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0113013PO01ATFAQ_20220521_2_MPH0019601,8
000001711599-3_0_1,ZQI1120127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0139012PO01ATFAQ_20220521_2_MPH0019601,8
000001711599-3_0_2,ZQI1120127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0019016PO01ATFAQ_20220528_2_MPH0019601,8
000001711599-3_0_3,ZSS1134123M,10,2022/1/15 00:00,2022/1/23 00:00,3,FRR0023012RR01EDIAB_20220625_2_MRR0023201,8
000001711599-4_0_0,ZKB1297123M,12,2022/1/15 00:00,2022/1/23 00:00,3,FJA0186012JA03EDIAM_20220416_2_MJA0186201,8
000001711599-4_0_1,ZCM1138122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0028011BL01EDIAM_20220514_2_MBL0027101,8
000001711637-1_0_0,ZCM1138122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0027011BL01EDIAM_20220521_2_MBL0027101,8
000001711637-1_0_1,ZCM1138122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0028011BL01EDIAM_20220521_2_MBL0027101,8
000001711637-1_0_2,ZCM1138122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0027011BL01EDIAM_20220528_2_MBL0027101,8
000001711637-1_0_3,ZCM1138122M,3,2022/1/15 00:00,2022/1/23 00:00,3,FBL0028011BL01EDIAM_20220528_2_MBL0027101,8
000001711637-2_0_0,ZCM1138122M,9,2022/1/15 00:00,2022/1/23 00:00,3,FBL0029011BL01EDIAM_20220528_2_MBL0027101,8
000001711637-3_0_0,ZCM1138122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0027011BL01EDIAM_20220604_2_MBL0027101,8
000001711637-4_0_0,ZCM1138122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0028011BL01EDIAM_20220604_2_MBL0027101,8
000001711638-1_0_0,ZCM1123127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0020013BL01EDIAM_20220604_2_MBL0012601,8
000001711638-1_0_1,ZCM1123127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0012016BL01EDIAM_20220611_2_MBL0012601,8
000001711638-1_0_2,ZCM1123127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0020013BL01EDIAM_20220611_2_MBL0012601,8
000001711638-1_0_3,ZCM1123127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0020013BL01EDIAM_20220618_2_MBL0012601,8
000001711639-1_0_0,ZCM1123127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0020013BL01EDIAM_20220625_2_MBL0012601,8
000001711639-1_0_1,ZCM1122127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0011016BL01EDIAM_20220709_2_MBL0011601,8
000001711639-1_0_2,ZCM1122127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0019013BL01EDIAM_20220709_2_MBL0011601,8
000001711639-1_0_3,ZCM1122127M,7,2022/1/15 00:00,2022/1/23 00:00,3,FBL0011016BL01EDIAM_20220716_2_MBL0011601,8
000001711639-2_0_0,ZKB1298123M,5,2022/1/15 00:00,2022/1/23 00:00,3,FJA0187012JA03EDIAM_20220423_2_MJA0187201,8
000001711902-1_0_0,ZKB1336124M,12,2022/1/15 00:00,2022/1/23 00:00,3,FJA0225013JA03EDIAM_20220507_2_MJA0225301,8
000001711902-1_0_1,ZQI1223124M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0145011PO01ATFAQ_20220416_2_MPH0112301,8
000001711902-1_0_2,ZQI1223124M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0112013PO01ATFAQ_20220423_2_MPH0112301,8
000001711902-1_0_3,ZQI1223124M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0138012PO01ATFAQ_20220423_2_MPH0112301,8
000001711902-1_0_4,ZQI1223124M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0145011PO01ATFAQ_20220423_2_MPH0112301,8
000001711902-1_0_5,ZQI1120127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0061014PO01ATFAQ_20220528_2_MPH0019601,8
000001711902-1_0_6,ZQI1120127M,12,2022/1/15 00:00,2022/1/23 00:00,3,FPH0113013PO01ATFAQ_20220528_2_MPH0019601,8
000001711902-1_0_7,ZCM1142122M,10,2022/1/15 00:00,2022/1/23 00:00,3,FBL0031011BL01EDIAM_20220618_2_MBL0031101,8
000001711902-2_0_0,ZCM1142122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0033011BL01EDIAM_20220618_2_MBL0031101,8
000001711902-3_0_0,ZCM1142122M,2,2022/1/15 00:00,2022/1/23 00:00,3,FBL0035011BL01EDIAM_20220618_2_MBL0031101,8
000001712140-1_0_0,ZCM1142122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0031011BL01EDIAM_20220625_2_MBL0031101,8
000001712140-1_0_1,ZCM1142122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0033011BL01EDIAM_20220625_2_MBL0031101,8
000001712140-1_0_2,ZCM1142122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0035011BL01EDIAM_20220625_2_MBL0031101,8
000001712140-1_0_3,ZCM1142122M,12,2022/1/15 00:00,2022/1/23 00:00,3,FBL0031011BL01EDIAM_20220702_2_MBL0031101,8
000001711603-3_0_0,ZBT1113123M,12,2022/1/15 00:00,2022/1/22 00:00,3,FAS0004012AS01EDIAM_20220507_2_MAS0002201,7
000001711603-3_0_1,ZBT1113123M,12,2022/1/15 00:00,2022/1/22 00:00,3,FAS0004012AS01EDIAM_20220507_2_MAS0002201,7
000001704762-2_0_0,ZCM1138122M,8,2022/1/15 00:00,2022/1/22 00:00,4,FBL0027011BL01EDIAM_20220521_2_MBL0027101,7
000001704763-1_0_0,ZCM1138122M,10,2022/1/15 00:00,2022/1/22 00:00,4,FBL0028011BL01EDIAM_20220521_2_MBL0027101,7
000001702228-2_0_0,ZKB1335125M,10,2022/1/15 00:00,2022/1/20 00:00,4,FJA0224014JA03EDIAM_20220507_2_MJA0224401,5
000001702228-3_0_0,ZKB1335125M,12,2022/1/15 00:00,2022/1/20 00:00,4,FJA0224014JA03EDIAM_20220507_2_MJA0224401,5
000001702228-3_0_1,ZKB1335125M,10,2022/1/15 00:00,2022/1/20 00:00,4,FJA0224014JA03EDIAM_20220507_2_MJA0224401,5
000001702229-1_0_0,ZKB1335125M,4,2022/1/15 00:00,2022/1/20 00:00,4,FJA0224014JA03EDIAM_20220507_2_MJA0224401,5
000001703164-1_0_0,ZKB1334125M,12,2022/1/15 00:00,2022/1/20 00:00,4,FJA0223014JA03EDIAM_20220507_2_MJA0223401,5
000001705021-1_0_0,ZEN1120125M,2,2022/1/15 00:00,2022/1/20 00:00,3,FDM0028011DM02EDIAB_20220514_2_MDM0019401,5
000001705021-2_0_0,ZEN1120125M,10,2022/1/15 00:00,2022/1/20 00:00,3,FDM0028011DM02EDIAB_20220514_2_MDM0019401,5
000001707579-1_0_0,ZKB1334125M,2,2022/1/15 00:00,2022/1/20 00:00,3,FJA0223014JA03EDIAM_20220507_2_MJA0223401,5
000001707579-2_0_0,ZKB1334125M,6,2022/1/15 00:00,2022/1/20 00:00,3,FJA0223014JA03EDIAM_20220507_2_MJA0223401,5
000001709621-4_0_0,ZKB1298123M,6,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001709621-5_0_0,ZKB1298123M,2,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001709621-6_0_0,ZKB1298123M,10,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001709943-2_0_0,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709943-2_0_1,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709943-2_0_2,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709943-2_0_3,ZKB1297123M,4,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709943-3_0_0,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709943-3_0_1,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709943-3_0_2,ZKB1297123M,2,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709944-1_0_0,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709944-1_0_1,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709944-1_0_2,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709944-1_0_3,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709944-1_0_4,ZKB1297123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001709944-1_0_5,ZKB1297123M,6,2022/1/15 00:00,2022/1/20 00:00,3,FJA0186012JA03EDIAM_20220507_2_MJA0186201,5
000001710774-1_0_0,ZKB1298123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001710774-1_0_1,ZKB1298123M,12,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001710774-2_0_0,ZKB1298123M,6,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001710774-3_0_0,ZKB1298123M,6,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001710774-4_0_0,ZKB1298123M,3,2022/1/15 00:00,2022/1/20 00:00,3,FJA0187012JA03EDIAM_20220507_2_MJA0187201,5
000001697935-6_0_0,ZQI1120127M,12,2022/1/15 00:00,2022/1/20 00:00,1,FPH0113013PO01ATFAQ_20220514_2_MPH0019601,5
000001694588-2_0_0,ZKB1312125M,6,2022/1/15 00:00,2022/1/19 00:00,1,FJA0201014JA03EDIAM_20220507_2_MJA0201401,4
000001694588-3_0_0,ZKB1312125M,1,2022/1/15 00:00,2022/1/19 00:00,1,FJA0201014JA03EDIAM_20220507_2_MJA0201401,4
000001694589-1_0_0,ZKB1312125M,12,2022/1/15 00:00,2022/1/19 00:00,1,FJA0201014JA03EDIAM_20220507_2_MJA0201401,4
000001694589-2_0_0,ZKB1312125M,5,2022/1/15 00:00,2022/1/19 00:00,1,FJA0201014JA03EDIAM_20220507_2_MJA0201401,4
000001694589-3_0_0,ZKB1312125M,5,2022/1/15 00:00,2022/1/19 00:00,1,FJA0222014JA03EDIAM_20220507_2_MJA0201401,4
000001694590-1_0_0,ZKB1312125M,12,2022/1/15 00:00,2022/1/19 00:00,1,FJA0222014JA03EDIAM_20220507_2_MJA0201401,4
000001694590-2_0_0,ZKB1312125M,7,2022/1/15 00:00,2022/1/19 00:00,1,FJA0222014JA03EDIAM_20220507_2_MJA0201401,4
000001708092-2_0_0,ZQI1161125M,8,2022/1/15 00:00,2022/1/19 00:00,3,FPH0052014PO01EDIAQ_20220507_2_MPH0050401,4
000001708093-1_0_0,ZQI1161125M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0052014PO01EDIAQ_20220507_2_MPH0050401,4
000001708299-2_0_0,ZQI1110125M,2,2022/1/15 00:00,2022/1/19 00:00,3,FPH0011014PO01EDIAQ_20220507_2_MPH0009401,4
000001708299-3_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0011014PO01EDIAQ_20220507_2_MPH0009401,4
000001708300-1_0_0,ZQI1110125M,2,2022/1/15 00:00,2022/1/19 00:00,3,FPH0011014PO01EDIAQ_20220507_2_MPH0009401,4
000001708300-2_0_0,ZQI1110125M,10,2022/1/15 00:00,2022/1/19 00:00,3,FPH0013013PO01EDIAQ_20220507_2_MPH0009401,4
000001708300-3_0_0,ZQI1110125M,6,2022/1/15 00:00,2022/1/19 00:00,3,FPH0013013PO01EDIAQ_20220507_2_MPH0009401,4
000001708720-1_0_0,ZQI1161125M,3,2022/1/15 00:00,2022/1/19 00:00,3,FPH0052014PO01EDIAQ_20220507_2_MPH0050401,4
000001708720-2_0_0,ZQI1161125M,9,2022/1/15 00:00,2022/1/19 00:00,3,FPH0052014PO01EDIAQ_20220507_2_MPH0050401,4
000001708720-3_0_0,ZQI1161125M,8,2022/1/15 00:00,2022/1/19 00:00,3,FPH0052014PO01EDIAQ_20220507_2_MPH0050401,4
000001708721-1_0_0,ZQI1161125M,8,2022/1/15 00:00,2022/1/19 00:00,3,FPH0052014PO01EDIAQ_20220507_2_MPH0050401,4
000001709603-2_0_0,ZQI1119123M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0010012PO01EDIAQ_20220507_2_MPH0008201,4
000001709603-2_0_1,ZQI1119123M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0010012PO01EDIAQ_20220507_2_MPH0008201,4
000001709603-2_0_2,ZQI1119123M,8,2022/1/15 00:00,2022/1/19 00:00,3,FPH0010012PO01EDIAQ_20220507_2_MPH0008201,4
000001709603-3_0_0,ZQI1119123M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0012011PO01EDIAQ_20220507_2_MPH0008201,4
000001709603-3_0_1,ZQI1119123M,2,2022/1/15 00:00,2022/1/19 00:00,3,FPH0012011PO01EDIAQ_20220507_2_MPH0008201,4
000001709603-4_0_0,ZQI1119123M,2,2022/1/15 00:00,2022/1/19 00:00,3,FPH0012011PO01EDIAQ_20220507_2_MPH0008201,4
000001709834-4_0_0,ZQI1161125M,6,2022/1/15 00:00,2022/1/19 00:00,3,FPH0056014PO01EDIAQ_20220507_2_MPH0050401,4
000001709835-1_0_0,ZQI1161125M,11,2022/1/15 00:00,2022/1/19 00:00,3,FPH0056014PO01EDIAQ_20220507_2_MPH0050401,4
000001709835-2_0_0,ZQI1161125M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0056014PO01EDIAQ_20220507_2_MPH0050401,4
000001709835-2_0_1,ZQI1161125M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0056014PO01EDIAQ_20220507_2_MPH0050401,4
000001709835-2_0_2,ZQI1161125M,1,2022/1/15 00:00,2022/1/19 00:00,3,FPH0056014PO01EDIAQ_20220507_2_MPH0050401,4
000001709835-3_0_0,ZQI1161125M,6,2022/1/15 00:00,2022/1/19 00:00,3,FPH0056014PO01EDIAQ_20220507_2_MPH0050401,4
000001709835-4_0_0,ZQI1161125M,4,2022/1/15 00:00,2022/1/19 00:00,3,FPH0058014PO01EDIAQ_20220507_2_MPH0050401,4
000001710292-1_0_0,ZQI1161125M,12,2022/1/15 00:00,2022/1/19 00:00,3,FPH0058014PO01EDIAQ_20220507_2_MPH0050401,4
000001710292-2_0_0,ZQI1161125M,4,2022/1/15 00:00,2022/1/19 00:00,3,FPH0106013PO01EDIAQ_20220507_2_MPH0050401,4
000001710292-3_0_0,ZQI1161125M,8,2022/1/15 00:00,2022/1/19 00:00,3,FPH0106013PO01EDIAQ_20220507_2_MPH0050401,4
000001710292-4_0_0,ZQI1161125M,4,2022/1/15 00:00,2022/1/19 00:00,3,FPH0106013PO01EDIAQ_20220507_2_MPH0050401,4
000001712126-5_0_0,ZQI1223124M,12,2022/1/15 00:00,2022/1/19 00:00,4,FPH0112013PO01ATFAQ_20220507_2_MPH0112301,4
000001712126-5_0_1,ZQI1223124M,3,2022/1/15 00:00,2022/1/19 00:00,4,FPH0112013PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-1_0_0,ZQI1223124M,12,2022/1/15 00:00,2022/1/19 00:00,4,FPH0112013PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-1_0_1,ZQI1223124M,12,2022/1/15 00:00,2022/1/19 00:00,4,FPH0112013PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-1_0_2,ZQI1223124M,1,2022/1/15 00:00,2022/1/19 00:00,4,FPH0112013PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-2_0_0,ZQI1223124M,12,2022/1/15 00:00,2022/1/19 00:00,4,FPH0138012PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-2_0_1,ZQI1223124M,8,2022/1/15 00:00,2022/1/19 00:00,4,FPH0138012PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-3_0_0,ZQI1223124M,12,2022/1/15 00:00,2022/1/19 00:00,4,FPH0140011PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-3_0_1,ZQI1223124M,8,2022/1/15 00:00,2022/1/19 00:00,4,FPH0140011PO01ATFAQ_20220507_2_MPH0112301,4
000001712127-4_0_0,ZQI1223124M,7,2022/1/15 00:00,2022/1/19 00:00,4,FPH0144011PO01ATFAQ_20220507_2_MPH0112301,4
000001706294-4_0_0,ZQI1110125M,3,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001706295-1_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001706295-2_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001706295-3_0_0,ZQI1110125M,2,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001707220-3_0_0,ZEN1129125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FDM0027011DM02EDIAB_20220507_2_MDM0018401,3
000001707220-3_0_1,ZEN1129125M,10,2022/1/15 00:00,2022/1/18 00:00,3,FDM0027011DM02EDIAB_20220507_2_MDM0018401,3
000001707220-4_0_0,ZEN1129125M,10,2022/1/15 00:00,2022/1/18 00:00,3,FDM0027011DM02EDIAB_20220507_2_MDM0018401,3
000001708090-3_0_0,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708090-4_0_0,ZQI1161125M,8,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_0,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_1,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_2,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_3,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_4,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_5,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708092-1_0_6,ZQI1161125M,4,2022/1/15 00:00,2022/1/18 00:00,3,FPH0050014PO01EDIAQ_20220507_2_MPH0050401,3
000001708297-1_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708297-2_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708297-3_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708297-3_0_1,ZQI1110125M,3,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708298-1_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708298-2_0_0,ZQI1110125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708298-2_0_1,ZQI1110125M,10,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708299-1_0_0,ZQI1110125M,10,2022/1/15 00:00,2022/1/18 00:00,3,FPH0009014PO01EDIAQ_20220507_2_MPH0009401,3
000001708721-2_0_0,ZQI1161125M,4,2022/1/15 00:00,2022/1/18 00:00,3,FPH0054014PO01EDIAQ_20220507_2_MPH0050401,3
000001708721-3_0_0,ZQI1161125M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0054014PO01EDIAQ_20220507_2_MPH0050401,3
000001708722-1_0_0,ZQI1161125M,3,2022/1/15 00:00,2022/1/18 00:00,3,FPH0054014PO01EDIAQ_20220507_2_MPH0050401,3
000001708723-1_0_0,ZQI1161125M,1,2022/1/15 00:00,2022/1/18 00:00,3,FPH0054014PO01EDIAQ_20220507_2_MPH0050401,3
000001708723-2_0_0,ZQI1161125M,4,2022/1/15 00:00,2022/1/18 00:00,3,FPH0054014PO01EDIAQ_20220507_2_MPH0050401,3
000001709602-5_0_0,ZQI1119123M,4,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709602-6_0_0,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709602-6_0_1,ZQI1119123M,11,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709603-1_0_0,ZQI1119123M,1,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-1_0_0,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-1_0_1,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-1_0_2,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-1_0_3,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-2_0_0,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-2_0_1,ZQI1119123M,12,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-2_0_2,ZQI1119123M,11,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709604-3_0_0,ZQI1119123M,1,2022/1/15 00:00,2022/1/18 00:00,3,FPH0008012PO01EDIAQ_20220507_2_MPH0008201,3
000001709832-1_0_0,ZQI1161125M,1,2022/1/15 00:00,2022/1/18 00:00,3,FPH0054014PO01EDIAQ_20220507_2_MPH0050401,3
